<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
DRE.US,D,20100708,000000,7.14689,7.19941,6.84423,7.00217,16324218.063521,0
DRE.US,D,20100709,000000,6.96895,7.06145,6.9232,7.02843,9510670.2714358,0
DRE.US,D,20100712,000000,6.98885,7.02177,6.87715,6.96895,11015904.598952,0
DRE.US,D,20100713,000000,7.08105,7.23184,7.0349,7.19275,7744074.3458785,0
DRE.US,D,20100714,000000,7.14013,7.2391,7.00217,7.14013,4283546.8924944,0
DRE.US,D,20100715,000000,7.1272,7.15336,6.92976,7.13357,4858603.5357577,0
DRE.US,D,20100716,000000,7.08105,7.13357,6.87078,6.96895,9451970.7091876,0
DRE.US,D,20100719,000000,7.0349,7.2192,6.87715,7.16002,6420948.912919,0
DRE.US,D,20100720,000000,7.04156,7.40351,6.97552,7.37009,8033739.6191169,0
DRE.US,D,20100721,000000,7.44936,7.44936,7.10751,7.1272,8071976.5250247,0
DRE.US,D,20100722,000000,7.23184,7.51441,7.19941,7.48746,7379222.157111,0
DRE.US,D,20100723,000000,7.46239,7.49512,7.25839,7.47572,5437861.6943184,0
DRE.US,D,20100726,000000,7.47572,7.83648,7.41594,7.82972,5698768.8571081,0
DRE.US,D,20100727,000000,7.89109,8.0003,7.77153,7.88363,7370260.1309419,0
DRE.US,D,20100728,000000,7.86324,7.97046,7.79838,7.88363,5462258.4328217,0
DRE.US,D,20100729,000000,7.99333,8.16043,7.77153,7.91506,9794155.4263366,0
DRE.US,D,20100730,000000,7.76596,8.00776,7.72558,7.86324,7505934.1880921,0
DRE.US,D,20100802,000000,8.04138,8.28437,7.98876,8.26427,6492382.7160756,0
DRE.US,D,20100803,000000,8.2041,8.2041,8.08096,8.12602,5897909.0197045,0
DRE.US,D,20100804,000000,8.1851,8.21862,8.02725,8.11249,4645034.0485508,0
DRE.US,D,20100805,000000,8.04824,8.13288,7.9626,8.01362,3439951.1882309,0
DRE.US,D,20100806,000000,7.90173,8.00776,7.79102,7.982,4085764.003325,0
DRE.US,D,20100809,000000,8.0745,8.15248,7.97046,8.10553,3315962.7525933,0
DRE.US,D,20100810,000000,8.0003,8.04138,7.84374,7.92192,5139327.8959693,0
DRE.US,D,20100811,000000,7.69255,7.81659,7.56116,7.60075,4083446.5846219,0
DRE.US,D,20100812,000000,7.50158,7.57389,7.44936,7.46916,3505125.4474197,0
DRE.US,D,20100813,000000,7.23184,7.42917,7.23184,7.33707,3215257.0858611,0
DRE.US,D,20100816,000000,7.29132,7.46239,7.26556,7.38402,3509968.4000848,0
DRE.US,D,20100817,000000,7.50158,7.6462,7.42271,7.58076,4320683.9042325,0
DRE.US,D,20100818,000000,7.56713,7.56713,7.46239,7.48239,2918497.7968443,0
DRE.US,D,20100819,000000,7.40878,7.45553,7.21214,7.21214,3790705.8303367,0
DRE.US,D,20100820,000000,7.16639,7.32404,7.14689,7.29798,2669771.911715,0
DRE.US,D,20100823,000000,7.34393,7.40351,7.2391,7.24467,1980233.7791294,0
DRE.US,D,20100824,000000,7.14013,7.27839,7.04156,7.19275,2637678.9301868,0
DRE.US,D,20100825,000000,7.12074,7.35,7.12074,7.31797,3265444.0302528,0
DRE.US,D,20100826,000000,7.37745,7.46239,7.28525,7.29132,3819517.2263348,0
DRE.US,D,20100827,000000,7.39058,7.44936,7.12074,7.41594,3228295.9592498,0
DRE.US,D,20100830,000000,7.51441,7.5546,7.34393,7.35,3073460.2174737,0
DRE.US,D,20100831,000000,7.36343,7.48318,7.33647,7.37009,5451918.0200834,0
DRE.US,D,20100901,000000,7.51441,7.73174,7.42917,7.70588,5321060.7755175,0
DRE.US,D,20100902,000000,7.70588,7.82395,7.63964,7.77809,3665521.9886956,0
DRE.US,D,20100903,000000,7.90889,7.91506,7.79838,7.90173,3642116.5624879,0
DRE.US,D,20100907,000000,7.81659,7.86324,7.7583,7.79102,2618388.5559322,0
DRE.US,D,20100908,000000,7.82395,7.90889,7.79838,7.79838,1805518.5058926,0
DRE.US,D,20100909,000000,7.89536,7.92192,7.72558,7.75114,1937340.9226732,0
DRE.US,D,20100910,000000,7.78526,7.92928,7.73174,7.83648,3177509.8037748,0
DRE.US,D,20100913,000000,7.8694,8.02725,7.8694,8.02039,2223597.9315283,0
DRE.US,D,20100914,000000,8.00776,8.03401,7.95514,7.95514,2018055.4599073,0
DRE.US,D,20100915,000000,7.90889,7.97613,7.87607,7.94251,4079326.5057301,0
DRE.US,D,20100916,000000,7.93535,7.97613,7.79102,7.83648,2576478.9686697,0
DRE.US,D,20100917,000000,7.87607,7.95514,7.79838,7.93535,1907723.2057207,0
DRE.US,D,20100920,000000,7.95514,8.12602,7.94251,8.093,3377136.5740295,0
DRE.US,D,20100921,000000,8.11926,8.12602,7.99333,8.02039,5825813.6714257,0
DRE.US,D,20100922,000000,7.97046,7.97613,7.73174,7.79102,2834665.5522791,0
DRE.US,D,20100923,000000,7.69255,7.7583,7.60711,7.6462,4318791.7645365,0
DRE.US,D,20100924,000000,7.77153,7.86324,7.71881,7.84374,2369713.9455768,0
DRE.US,D,20100927,000000,7.77809,7.81659,7.6279,7.6663,2620350.0673811,0
DRE.US,D,20100928,000000,7.71285,7.74447,7.56713,7.69972,3240214.8307143,0
DRE.US,D,20100929,000000,7.63964,7.67972,7.58812,7.61348,2695132.8170454,0
DRE.US,D,20100930,000000,7.68619,7.77153,7.57389,7.62084,4926855.2867688,0
DRE.US,D,20101001,000000,7.70588,7.73174,7.56116,7.72558,2659679.8297445,0
DRE.US,D,20101004,000000,7.67266,7.71285,7.56116,7.67972,3847845.0308377,0
DRE.US,D,20101005,000000,7.75114,7.81659,7.6462,7.79102,4261110.6600523,0
DRE.US,D,20101006,000000,7.7583,7.89109,7.73761,7.86324,5535247.5707869,0
DRE.US,D,20101007,000000,7.92928,7.97613,7.87607,7.88363,4358054.1659224,0
DRE.US,D,20101008,000000,7.91506,8.01362,7.84374,7.95514,2824939.43144,0
DRE.US,D,20101011,000000,7.94251,7.982,7.90889,7.9626,1681391.3267491,0
DRE.US,D,20101012,000000,7.92192,7.97046,7.81659,7.91506,3199466.4662727,0
DRE.US,D,20101013,000000,7.9626,8.00776,7.92192,7.9626,4816727.1262902,0
DRE.US,D,20101014,000000,7.92192,7.99333,7.84971,7.92192,3154846.3537072,0
DRE.US,D,20101015,000000,8.0003,8.0003,7.84374,7.88363,2062880.6715685,0
DRE.US,D,20101018,000000,7.89109,7.9626,7.87607,7.94251,6357802.5207688,0
DRE.US,D,20101019,000000,7.81659,7.9626,7.79838,7.84374,3946778.199013,0
DRE.US,D,20101020,000000,7.90173,8.11926,7.8694,8.04824,6460230.4166717,0
DRE.US,D,20101021,000000,8.093,8.11926,7.94957,8.01362,3747811.9684928,0
DRE.US,D,20101022,000000,8.01362,8.13984,7.99333,8.13984,2658811.1747512,0
DRE.US,D,20101025,000000,8.18043,8.21862,8.10553,8.13984,3017156.494171,0
DRE.US,D,20101026,000000,8.08096,8.08713,7.92928,7.92928,2448202.5543906,0
DRE.US,D,20101027,000000,7.89109,7.98876,7.77809,7.86324,4737554.8538243,0
DRE.US,D,20101028,000000,7.97046,8.41596,7.97046,8.11249,10726031.210455,0
DRE.US,D,20101029,000000,8.08176,8.20171,8.06734,8.18351,5553890.4753474,0
DRE.US,D,20101101,000000,8.26427,8.36314,8.17426,8.26427,3358893.813783,0
DRE.US,D,20101102,000000,8.34385,8.34385,8.18043,8.27054,3747880.334858,0
DRE.US,D,20101103,000000,8.27054,8.2773,8.10066,8.11249,5179566.5288349,0
DRE.US,D,20101104,000000,8.23145,8.38303,8.2041,8.35528,4058160.0779831,0
DRE.US,D,20101105,000000,8.34385,8.51363,8.27054,8.5001,4249396.8876835,0
DRE.US,D,20101108,000000,8.44192,8.53412,8.31639,8.43645,2004320.8582138,0
DRE.US,D,20101109,000000,8.46877,8.46877,8.03401,8.10066,5685015.1530478,0
DRE.US,D,20101110,000000,8.11926,8.2041,7.99333,8.0547,6238951.6163994,0
DRE.US,D,20101111,000000,7.9626,8.06734,7.92928,7.97046,4644253.8676772,0
DRE.US,D,20101112,000000,7.85697,7.93535,7.70588,7.71285,3974660.6167544,0
DRE.US,D,20101115,000000,7.77809,7.80495,7.58076,7.58812,3426454.8634279,0
DRE.US,D,20101116,000000,7.56116,7.56713,7.29798,7.33051,6732933.7936235,0
DRE.US,D,20101117,000000,7.36412,7.4433,7.33707,7.37009,4655451.8761437,0
DRE.US,D,20101118,000000,7.46239,7.49512,7.34393,7.38402,3863536.1170415,0
DRE.US,D,20101119,000000,7.37009,7.38402,7.26556,7.31797,3665056.4941796,0
DRE.US,D,20101122,000000,7.29132,7.37009,7.25203,7.33051,3599473.0421872,0
DRE.US,D,20101123,000000,7.2391,7.34393,7.2391,7.28525,3435811.0015847,0
DRE.US,D,20101124,000000,7.30504,7.46239,7.30504,7.4433,3189313.0556511,0
DRE.US,D,20101126,000000,7.37745,7.48239,7.37745,7.44936,1052522.3109625,0
DRE.US,D,20101129,000000,7.39058,7.48746,7.37009,7.46239,4734052.0829949,0
DRE.US,D,20101130,000000,7.39705,7.48935,7.31658,7.31658,4613762.4687928,0
DRE.US,D,20101201,000000,7.4433,7.50745,7.33707,7.50745,5271353.4010701,0
DRE.US,D,20101202,000000,7.50745,7.60075,7.48239,7.59309,4487661.7135477,0
DRE.US,D,20101203,000000,7.54187,7.62084,7.49512,7.50158,3506463.6184799,0
DRE.US,D,20101206,000000,7.49512,7.52148,7.29132,7.44936,5998658.9234965,0
DRE.US,D,20101207,000000,7.51441,7.52794,7.28525,7.31131,4839986.771278,0
DRE.US,D,20101208,000000,7.34393,7.37009,7.14689,7.19941,4406881.8261116,0
DRE.US,D,20101209,000000,7.25839,7.29132,7.13357,7.14689,3587083.649268,0
DRE.US,D,20101210,000000,7.14689,7.29132,7.14689,7.24467,2850494.376601,0
DRE.US,D,20101213,000000,7.30504,7.36412,7.25203,7.33051,3794188.4934116,0
DRE.US,D,20101214,000000,7.31131,7.42917,7.23184,7.29132,4476397.3494914,0
DRE.US,D,20101215,000000,7.29132,7.37745,7.19275,7.19275,4212244.7951296,0
DRE.US,D,20101216,000000,7.19275,7.28525,7.14689,7.28525,2734001.1064436,0
DRE.US,D,20101217,000000,7.27839,7.27839,7.19941,7.26556,3719758.6348384,0
DRE.US,D,20101220,000000,7.23184,7.81659,7.23184,7.69972,9300993.645495,0
DRE.US,D,20101221,000000,7.71285,7.85697,7.6462,7.82395,5868188.7532042,0
DRE.US,D,20101222,000000,7.80495,8.02725,7.77809,8.01362,6074630.0414501,0
DRE.US,D,20101223,000000,8.00776,8.10066,7.95514,8.02725,3733278.0835589,0
DRE.US,D,20101227,000000,8.00776,8.06734,7.95514,8.06017,1317320.3242429,0
DRE.US,D,20101228,000000,8.0745,8.13984,8.0003,8.093,1532406.9415249,0
DRE.US,D,20101229,000000,8.10155,8.12105,8.01452,8.10722,1635344.5690037,0
DRE.US,D,20101230,000000,8.08862,8.16322,8.07609,8.13557,1624422.0367734,0
DRE.US,D,20101231,000000,8.10304,8.20499,8.09628,8.19047,2035126.9434557,0
DRE.US,D,20110103,000000,8.22538,8.37617,8.1851,8.37617,5254797.6814239,0
DRE.US,D,20110104,000000,8.41596,8.41596,8.21196,8.26427,5258989.142844,0
DRE.US,D,20110105,000000,8.21196,8.40193,8.15248,8.40193,4194369.0014022,0
DRE.US,D,20110106,000000,8.3888,8.47981,8.33728,8.37,4141469.520932,0
DRE.US,D,20110107,000000,8.38303,8.49493,8.34385,8.48777,3705219.7229659,0
DRE.US,D,20110110,000000,8.43645,8.44769,8.33012,8.43078,3619939.7200785,0
DRE.US,D,20110111,000000,8.49493,8.51363,8.36314,8.43078,4185389.8836419,0
DRE.US,D,20110112,000000,8.57152,8.6128,8.48777,8.57152,4751993.2269243,0
DRE.US,D,20110113,000000,8.56177,8.67377,8.52696,8.57788,2958326.2315187,0
DRE.US,D,20110114,000000,8.56177,8.73076,8.49493,8.73076,2908422.8064651,0
DRE.US,D,20110118,000000,8.72519,8.77114,8.58604,8.76478,3561052.150326,0
DRE.US,D,20110119,000000,8.71107,8.82157,8.56177,8.61857,2724609.7797165,0
DRE.US,D,20110120,000000,8.57788,8.70401,8.54904,8.67377,2410980.084696,0
DRE.US,D,20110121,000000,8.67914,8.75185,8.65179,8.66641,1762087.7670042,0
DRE.US,D,20110124,000000,8.68491,8.82157,8.68491,8.73633,4834011.752036,0
DRE.US,D,20110125,000000,8.70401,8.77751,8.52696,8.67377,4931399.63928,0
DRE.US,D,20110126,000000,8.73633,8.73633,8.51363,8.57152,4029518.5925103,0
DRE.US,D,20110127,000000,8.88821,9.4293,8.85569,9.10604,11660125.88528,0
DRE.US,D,20110128,000000,9.1138,9.14513,8.91497,8.95525,4429223.5521077,0
DRE.US,D,20110131,000000,9.04318,9.1883,8.96092,9.00976,4634868.5732764,0
DRE.US,D,20110201,000000,9.09172,9.10604,8.88185,8.99384,3078646.0073525,0
DRE.US,D,20110202,000000,8.95525,9.05273,8.84445,8.88821,3238299.5671006,0
DRE.US,D,20110203,000000,8.90194,8.94769,8.77114,8.80287,3419420.1655252,0
DRE.US,D,20110204,000000,8.83729,8.86971,8.6128,8.70401,4799681.7828226,0
DRE.US,D,20110207,000000,8.77114,8.91497,8.72519,8.88821,1762737.2474737,0
DRE.US,D,20110208,000000,8.86414,9.05273,8.85569,9.02995,3880583.4712846,0
DRE.US,D,20110209,000000,8.97306,9.05273,8.95525,9.02428,2745658.5770999,0
DRE.US,D,20110210,000000,8.92919,9.02428,8.82157,8.99384,3030511.0593049,0
DRE.US,D,20110211,000000,8.94769,9.04606,8.92919,9.04606,2734041.3219525,0
DRE.US,D,20110214,000000,9.05273,9.07739,8.9084,9.03562,1467508.1585724,0
DRE.US,D,20110215,000000,8.98609,9.05929,8.90194,8.95525,1821847.0079132,0
DRE.US,D,20110216,000000,9.00021,9.04606,8.86414,8.88185,2359514.2871198,0
DRE.US,D,20110218,000000,8.96629,9.00886,8.86971,8.94769,1698915.2347732,0
DRE.US,D,20110222,000000,8.84445,9.00886,8.76478,8.8168,3292742.3177267,0
DRE.US,D,20110223,000000,8.82863,8.88185,8.65179,8.72519,3324074.2207481,0
DRE.US,D,20110224,000000,8.69177,8.79094,8.52696,8.68491,2807936.3142568,0
DRE.US,D,20110225,000000,8.74349,8.91497,8.73076,8.88821,2132495.7283329,0
DRE.US,D,20110228,000000,8.95346,9.29363,8.91845,9.25156,5211544.8961626,0
DRE.US,D,20110301,000000,9.27115,9.28567,8.93635,8.94133,3236297.8401427,0
DRE.US,D,20110302,000000,8.90194,9.01722,8.82863,8.94769,3847425.7841569,0
DRE.US,D,20110303,000000,9.02428,9.10604,8.92919,9.00021,2295450.9813657,0
DRE.US,D,20110304,000000,9.00886,9.01722,8.8168,8.90194,2129566.028506,0
DRE.US,D,20110307,000000,8.93635,8.99384,8.77751,8.82863,2360799.1726307,0
DRE.US,D,20110308,000000,8.82863,9.10604,8.82863,9.05929,2110585.3136703,0
DRE.US,D,20110309,000000,9.04218,9.06317,8.87628,8.98609,3212898.4462613,0
DRE.US,D,20110310,000000,8.88821,8.98609,8.88821,8.9084,6211718.6791275,0
DRE.US,D,20110311,000000,8.83729,9.10604,8.83729,9.05929,3072052.6746605,0
DRE.US,D,20110314,000000,8.96092,9.12225,8.88821,9.02995,3804953.1797692,0
DRE.US,D,20110315,000000,8.85022,8.97306,8.73633,8.91497,4913282.5524989,0
DRE.US,D,20110316,000000,8.89577,8.94769,8.67377,8.71107,9220382.6631964,0
DRE.US,D,20110317,000000,8.84087,8.87429,8.6128,8.71932,8401974.9375747,0
DRE.US,D,20110318,000000,8.84445,8.96629,8.79094,8.88821,5658680.0270132,0
DRE.US,D,20110321,000000,8.99384,9.07739,8.92919,9.04218,4009529.4737877,0
DRE.US,D,20110322,000000,9.04218,9.14016,9.02995,9.08406,3435918.5780711,0
DRE.US,D,20110323,000000,9.08406,9.09172,8.86414,8.89577,5481475.4137725,0
DRE.US,D,20110324,000000,8.92919,9.00021,8.8168,8.92919,2129050.2646038,0
DRE.US,D,20110325,000000,8.95525,9.05929,8.85022,8.97942,1771800.8178029,0
DRE.US,D,20110328,000000,8.97306,9.05929,8.91497,8.93635,1896485.987133,0
DRE.US,D,20110329,000000,8.92143,8.97306,8.84445,8.95525,2394269.5353404,0
DRE.US,D,20110330,000000,8.97942,9.20998,8.96629,9.19615,3335176.7173809,0
DRE.US,D,20110331,000000,9.1883,9.30616,9.18163,9.21296,3189099.9134536,0
DRE.US,D,20110401,000000,9.29064,9.34217,9.2439,9.31094,3710494.9923522,0
DRE.US,D,20110404,000000,9.33441,9.36773,9.18064,9.22251,2175249.8412833,0
DRE.US,D,20110405,000000,9.21197,9.26628,9.12225,9.14612,2436654.6709961,0
DRE.US,D,20110406,000000,9.18064,9.25056,9.07073,9.20998,2048757.9902137,0
DRE.US,D,20110407,000000,9.2245,9.23803,8.97107,9.02329,2792600.1299194,0
DRE.US,D,20110408,000000,9.04606,9.10604,8.86971,8.94133,2342458.889775,0
DRE.US,D,20110411,000000,8.92919,9.07073,8.92143,8.98609,3288781.0900953,0
DRE.US,D,20110412,000000,8.93934,9.05173,8.9273,8.99921,3359313.0604638,0
DRE.US,D,20110413,000000,9.03562,9.14016,8.98609,9.09838,4087940.6677468,0
DRE.US,D,20110414,000000,9.04218,9.28567,9.02428,9.25752,2435312.478385,0
DRE.US,D,20110415,000000,9.27901,9.54159,9.25752,9.50579,3866760.3954714,0
DRE.US,D,20110418,000000,9.38146,9.47296,9.27115,9.43427,3978959.6546609,0
DRE.US,D,20110419,000000,9.4471,9.57342,9.42333,9.54557,4023780.8447712,0
DRE.US,D,20110420,000000,9.6709,9.77633,9.54159,9.75842,5360259.8374769,0
DRE.US,D,20110421,000000,9.75842,9.88872,9.66592,9.84794,3771858.8320682,0
DRE.US,D,20110425,000000,9.83998,10.0339,9.75047,9.92851,6138154.4593844,0
DRE.US,D,20110426,000000,9.93746,9.97625,9.86386,9.96829,3573850.7360487,0
DRE.US,D,20110427,000000,10.022,10.0867,9.89767,10.0001,2483022.1474255,0
DRE.US,D,20110428,000000,9.90364,10.1493,9.69576,10.0668,4133850.6927618,0
DRE.US,D,20110429,000000,10.0707,10.1235,9.93348,10.031,3234157.369679,0
DRE.US,D,20110502,000000,10.1573,10.2776,10.0339,10.1971,4549701.1738141,0
DRE.US,D,20110503,000000,10.1702,10.2219,9.81015,9.95636,3296167.6737013,0
DRE.US,D,20110504,000000,9.91956,9.99614,9.69576,9.80517,3545489.7537508,0
DRE.US,D,20110505,000000,9.71068,9.7823,9.62614,9.69079,3458344.7566359,0
DRE.US,D,20110506,000000,9.84197,9.85689,9.58536,9.61719,3715350.0096699,0
DRE.US,D,20110509,000000,9.64603,9.75942,9.5396,9.71764,2153719.4631802,0
DRE.US,D,20110510,000000,9.75942,9.96133,9.75942,9.90663,3063739.1235732,0
DRE.US,D,20110511,000000,9.90066,9.93746,9.69576,9.73256,2524607.9998409,0
DRE.US,D,20110512,000000,9.69079,9.71068,9.55154,9.67786,4529116.865559,0
DRE.US,D,20110513,000000,9.74549,9.80517,9.58038,9.59033,3180041.3700631,0
DRE.US,D,20110516,000000,9.52468,9.71764,9.52468,9.55154,4697232.7737775,0
DRE.US,D,20110517,000000,9.55154,9.58536,9.42731,9.49087,4025229.608481,0
DRE.US,D,20110518,000000,9.47893,9.62614,9.41448,9.60923,3450411.2421082,0
DRE.US,D,20110519,000000,9.69079,9.7823,9.56745,9.66493,2661289.4554902,0
DRE.US,D,20110520,000000,9.63907,9.65797,9.45705,9.45705,3643705.0750913,0
DRE.US,D,20110523,000000,9.33053,9.49087,9.30895,9.42035,2820309.6209723,0
DRE.US,D,20110524,000000,9.43914,9.54358,9.39439,9.4839,2775021.9309583,0
DRE.US,D,20110525,000000,9.45009,9.58536,9.36375,9.5595,4759333.562695,0
DRE.US,D,20110526,000000,9.55154,9.837,9.52468,9.75146,4066090.5763476,0
DRE.US,D,20110527,000000,9.79125,9.85093,9.69576,9.82507,2854231.40277,0
DRE.US,D,20110531,000000,9.96233,10.0956,9.85689,10.0091,5610140.9131007,0
DRE.US,D,20110601,000000,9.95636,10.031,9.6709,9.6709,4742017.7699298,0
DRE.US,D,20110602,000000,9.68383,9.81015,9.5595,9.58038,3695624.3025309,0
DRE.US,D,20110603,000000,9.43914,9.65797,9.39926,9.54358,2931965.970791,0
DRE.US,D,20110606,000000,9.54358,9.58536,9.2799,9.31292,5722763.4405219,0
DRE.US,D,20110607,000000,9.31292,9.56745,9.24479,9.45009,6948733.2308017,0
DRE.US,D,20110608,000000,9.41448,9.4839,9.33739,9.37867,2959234.0966332,0
DRE.US,D,20110609,000000,9.42035,9.42035,9.14016,9.19317,4760486.7424141,0
DRE.US,D,20110610,000000,9.18163,9.20312,8.91845,8.93934,3705571.6086692,0
DRE.US,D,20110613,000000,8.9467,9.04606,8.7984,8.89945,3934060.0443082,0
DRE.US,D,20110614,000000,8.97773,9.06218,8.93934,9.02905,3410081.1189597,0
DRE.US,D,20110615,000000,8.96003,9.04606,8.76756,8.87429,5889909.149587,0
DRE.US,D,20110616,000000,8.87896,8.99384,8.7426,8.91228,3650727.7083414,0
DRE.US,D,20110617,000000,9.01533,9.04218,8.87429,8.9467,7263289.8933034,0
DRE.US,D,20110620,000000,8.93446,9.17397,8.71196,9.15279,2152291.8126126,0
DRE.US,D,20110621,000000,9.28667,9.37071,9.19317,9.26628,4561357.6390827,0
DRE.US,D,20110622,000000,9.26628,9.39439,9.21764,9.2245,3577331.3883481,0
DRE.US,D,20110623,000000,9.09172,9.1138,8.86126,9.01533,4981425.7216358,0
DRE.US,D,20110624,000000,9.02905,9.07739,8.89945,8.91845,4652721.2430862,0
DRE.US,D,20110627,000000,8.9467,9.04218,8.89945,8.97107,3654456.6914086,0
DRE.US,D,20110628,000000,9.00697,9.09838,8.91845,9.08406,2795351.8761192,0
DRE.US,D,20110629,000000,9.14612,9.31292,9.0584,9.30129,3326116.1632149,0
DRE.US,D,20110630,000000,9.30616,9.4283,9.24091,9.3168,4228686.905963,0
DRE.US,D,20110701,000000,9.29363,9.60326,9.27314,9.56745,3893298.6098262,0
DRE.US,D,20110705,000000,9.51872,9.61719,9.47893,9.53165,3130677.8382172,0
DRE.US,D,20110706,000000,9.49882,9.6888,9.46501,9.64205,2894810.862074,0
DRE.US,D,20110707,000000,9.75047,9.81711,9.67487,9.7823,2288067.4139228,0
DRE.US,D,20110708,000000,9.63012,9.79821,9.60624,9.77334,3039055.8495686,0
DRE.US,D,20110711,000000,9.63907,9.65797,9.45705,9.46998,2429907.5139824,0
DRE.US,D,20110712,000000,9.43914,9.651,9.42731,9.49286,2672840.3550478,0
DRE.US,D,20110713,000000,9.51872,9.5396,9.34416,9.34416,2511838.5703622,0
DRE.US,D,20110714,000000,9.36375,9.39926,9.23803,9.28667,2280010.2367051,0
DRE.US,D,20110715,000000,9.31292,9.40652,9.25852,9.37071,1979981.4268108,0
DRE.US,D,20110718,000000,9.35012,9.37867,9.19317,9.32456,2158964.5709348,0
DRE.US,D,20110719,000000,9.37071,9.47893,9.32954,9.45904,2654495.0452534,0
DRE.US,D,20110720,000000,9.58536,9.73853,9.5396,9.69079,4503712.7285566,0
DRE.US,D,20110721,000000,9.73256,9.86386,9.63907,9.66493,3902478.8051313,0
DRE.US,D,20110722,000000,9.65598,9.73654,9.58237,9.72262,2288131.7587371,0
DRE.US,D,20110725,000000,9.61719,9.72461,9.55154,9.61719,2774917.370635,0
DRE.US,D,20110726,000000,9.61321,9.68184,9.56944,9.63012,2323488.2288165,0
DRE.US,D,20110727,000000,9.57243,9.59729,9.3178,9.3178,4271903.4972663,0
DRE.US,D,20110728,000000,9.34913,9.46501,9.23514,9.32257,2924004.305407,0
DRE.US,D,20110729,000000,9.20511,9.355,9.09649,9.3354,3157395.0115868,0
DRE.US,D,20110801,000000,9.43914,9.53165,9.15856,9.35012,3409049.5911552,0
DRE.US,D,20110802,000000,9.29164,9.32954,8.81033,8.81779,4165530.4599356,0
DRE.US,D,20110803,000000,8.84087,8.84087,8.46788,8.6866,4073762.6900672,0
DRE.US,D,20110804,000000,8.54904,8.56903,8.12761,8.13656,5246596.7337617,0
DRE.US,D,20110805,000000,8.23603,8.23603,7.52715,7.66848,9949547.1475239,0
DRE.US,D,20110808,000000,7.39943,7.48627,6.56742,6.57408,9462745.4494225,0
DRE.US,D,20110809,000000,6.77032,7.16888,6.5338,7.16888,13173193.188552,0
DRE.US,D,20110810,000000,7.01361,7.1822,6.79728,6.83139,13698536.425041,0
DRE.US,D,20110811,000000,6.87794,7.35776,6.77032,7.1822,10827550.235856,0
DRE.US,D,20110812,000000,7.31797,7.39943,7.1084,7.2572,7446227.2273447,0
DRE.US,D,20110815,000000,7.29709,7.91197,7.29709,7.90431,5505926.4432129,0
DRE.US,D,20110816,000000,7.7772,7.95335,7.7032,7.87865,6649449.4132106,0
DRE.US,D,20110817,000000,7.93276,8.20867,7.86522,8.04824,6230230.883284,0
DRE.US,D,20110818,000000,7.72299,7.87865,7.54754,7.69663,8624360.6697308,0
DRE.US,D,20110819,000000,7.49333,7.78426,7.46657,7.63526,7188881.1478724,0
DRE.US,D,20110822,000000,7.83718,7.84454,7.4801,7.61507,5170503.9638935,0
DRE.US,D,20110823,000000,7.57389,7.71653,7.53401,7.66222,5173542.2455945,0
DRE.US,D,20110824,000000,7.63526,7.71026,7.46657,7.59409,8614682.8075025,0
